,Title,Published_date,Views,Likes,duration,Comments,durationSecs,Month
155,The FUTURE of Investing and How You Capitalize on The Current Financial REVOLUTION | Richard Craib,2021-10-28,219471,5236,PT1H36M14S,897,5774.0,Oct
156,Recover From MAJOR LIFE Change and Come Back STRONGER By Doing THIS | Dave Hollis on Impact Theory,2021-10-26,113632,2910,PT1H5M7S,308,3907.0,Oct
157,What Every Entrepreneur NEEDS to KNOW Before Starting Their JOURNEY | Tom Bilyeu,2021-10-23,61894,2618,PT29M7S,346,1747.0,Oct
158,Everything You Know About NUTRITION Is WRONG! Here’s Why | Herman Pontzer,2021-10-21,200748,4024,PT46M8S,1006,2768.0,Oct
159,"10 WORLD-CLASS ATHLETES Show You How to Think, Dream, & Execute At A CHAMPIONSHIP Level",2021-10-19,49882,1471,PT51M23S,177,3083.0,Oct
160,How to Overcome ANXIETY and CONTROL Negative Thoughts | Tom Bilyeu,2021-10-16,100599,3694,PT31M32S,456,1892.0,Oct
161,These Monetary TRENDS Aren’t Going Anywhere! Here’s What You Need to Know | Nic Carter,2021-10-14,88801,2600,PT1H6M43S,704,4003.0,Oct
162,STOP SAVING MONEY! How To Invest In Crypto & Avoid The DOLLAR CRISIS | Robert Breedlove,2021-10-12,1701568,36893,PT2H8M23S,8321,7703.0,Oct
163,Step By Step Instructions on How The AVERAGE Person Can Get Into CRYPTO and NFTs,2021-10-09,361586,12180,PT53M,2721,3180.0,Oct
164,Tom Bilyeu REVEALS His Ultimate SLEEP ROUTINE for High Performance,2021-10-07,77794,3115,PT24M4S,378,1444.0,Oct
165,"Get Mentally TOUGH, Achieve Your Goals and Do The IMPOSSIBLE By Doing This TRICK | James Lawrence",2021-10-05,279325,7181,PT1H5M5S,532,3905.0,Oct
166,Crypto Masterclass: Everything You Need to Know About CRYPTO From The Worlds Leading Experts,2021-10-02,606638,14702,PT1H19M58S,3395,4798.0,Oct
167,Use These STOIC Virtues to Achieve GREATNESS | Ryan Holiday on Conversations with Tom,2021-09-30,168881,3929,PT1H37M53S,554,5873.0,Sep
168,Stop Holding Yourself BACK & Get INSPIRED to Go After What You Want | Mel Robbins,2021-09-28,428239,14568,PT1H7S,868,3607.0,Sep
169,Push Through LIMITATIONS At Any AGE and Get Sh*t Done | Tom Bilyeu,2021-09-25,121107,4485,PT31M23S,625,1883.0,Sep
170,DOPAMINE DETOX: Take Back CONTROL Of Your Life & STOP LAZINESS! | Dr. Andrew Huberman,2021-09-23,1761733,50105,PT1H3M53S,2389,3833.0,Sep
171,Richard Dawkins on Why Scientific Achievements Might ACTUALLY Be USELESS for Humans,2021-09-21,49484,1194,PT1H57M28S,535,7048.0,Sep
172,The Pillars of A GROWTH Mindset | Tom Bilyeu,2021-09-18,93354,2909,PT46M7S,430,2767.0,Sep
173,What Humans MUST DO To Adapt & Avoid the COLLAPSE of Civilization | Bret Weinstein & Heather Heying,2021-09-16,592092,13921,PT1H23M11S,3784,4991.0,Sep
174,BUILD WEALTH: How To Understand Crypto & Invest In This CRISIS | Anthony Pompliano,2021-09-14,1296586,26286,PT1H49M26S,7122,6566.0,Sep
175,This Is How You CONVERT Your Failures Into SUCCESS | Tom Bilyeu,2021-09-11,51362,2014,PT37M2S,578,2222.0,Sep
